order_id,payment_sequential,payment_type,payment_installments,payment_value
order_085262,1,credit_card,3,25.4
order_085263,1,credit_card,1,65.58
order_085264,1,boleto,1,115.74
order_085265,1,credit_card,2,111.94
order_085266,1,credit_card,8,42.14
order_085267,1,credit_card,4,143.39
order_085268,1,boleto,4,52.4
order_085269,1,credit_card,1,52.59
order_085270,1,debit_card,3,96.34
order_085271,1,credit_card,2,203.03
order_085272,1,boleto,6,27.24
order_085273,1,credit_card,10,177.91
order_085274,1,credit_card,3,95.56
order_085275,1,credit_card,1,274.92
order_085276,1,credit_card,1,63.33
order_085277,1,credit_card,1,43.87
order_085278,1,credit_card,5,59.28
order_085279,1,credit_card,11,74.84
order_085280,1,credit_card,1,45.82
order_085281,1,credit_card,1,318.99
order_085282,1,voucher,1,13.84
order_085283,1,credit_card,1,80.58
order_085284,1,credit_card,10,39.86
order_085285,1,credit_card,2,282.82
order_085286,1,credit_card,6,125.31
order_085287,1,voucher,3,125.46
order_085288,1,credit_card,1,86.77
order_085289,1,credit_card,1,138.75
order_085290,1,credit_card,7,39.45
order_085291,1,credit_card,8,43.37
order_085292,1,credit_card,1,272.14
order_085293,1,boleto,3,520.75
order_085294,1,boleto,5,91.99
order_085295,1,credit_card,1,169.21
order_085296,1,credit_card,1,40.89
order_085297,1,credit_card,1,40.71
order_085298,1,boleto,11,32.52
order_085299,1,credit_card,2,146.24
order_085300,1,boleto,10,17.66
order_085301,1,voucher,1,56.44
order_085302,1,credit_card,2,112.29
order_085303,1,boleto,8,138.43
order_085304,1,boleto,1,64.16
order_085305,1,boleto,2,96.92
order_085306,1,credit_card,2,71.62
order_085307,1,boleto,5,73.98
order_085308,1,credit_card,1,47.24
order_085309,1,boleto,1,62.41
order_085310,1,boleto,11,32.84
order_085311,1,credit_card,1,135.31
order_085312,1,voucher,1,39.58
order_085313,1,boleto,1,108.72
order_085314,1,boleto,4,31.57
order_085315,1,credit_card,3,40.58
order_085316,1,credit_card,9,83.84
order_085317,1,boleto,3,93.92
order_085318,1,credit_card,8,113.41
order_085319,1,credit_card,1,194.71
order_085320,1,credit_card,1,58.56
order_085321,1,credit_card,6,50.43
order_085322,1,credit_card,6,67.35
order_085323,1,credit_card,1,139.95
order_085324,1,credit_card,1,68.73
order_085325,1,credit_card,3,203.46
order_085326,1,boleto,1,109.17
order_085327,1,credit_card,1,83.53
order_085328,1,credit_card,8,80.0
order_085329,1,credit_card,3,69.72
order_085330,1,boleto,12,34.26
order_085331,1,credit_card,1,207.04
order_085332,1,credit_card,6,357.95
order_085333,1,credit_card,1,48.56
order_085334,1,credit_card,8,43.9
order_085335,1,credit_card,5,96.28
order_085336,1,boleto,4,37.77
order_085337,1,credit_card,2,134.47
order_085338,1,credit_card,6,302.38
order_085339,1,credit_card,12,250.97
order_085340,1,credit_card,11,76.96
order_085341,1,credit_card,3,117.82
order_085342,1,credit_card,4,74.97
order_085343,1,credit_card,1,95.15
order_085344,1,credit_card,4,43.63
order_085345,1,boleto,1,190.38
order_085346,1,credit_card,1,66.52
order_085347,1,boleto,1,45.96
order_085348,1,credit_card,1,53.55
order_085349,1,credit_card,9,75.02
order_085350,1,credit_card,1,239.51
order_085351,1,credit_card,1,32.32
order_085352,1,credit_card,1,47.85
order_085353,1,voucher,4,41.97
order_085354,1,boleto,1,119.48
order_085355,1,credit_card,4,150.39
order_085356,1,credit_card,1,93.83
order_085357,1,credit_card,1,81.4
order_085358,1,credit_card,1,53.81
order_085359,1,credit_card,4,50.52
order_085360,1,credit_card,10,123.19
order_085361,1,boleto,10,52.14
order_085362,1,boleto,8,59.88
order_085363,1,voucher,3,75.4
order_085364,1,credit_card,7,45.48
order_085365,1,boleto,3,16.29
order_085366,1,credit_card,2,70.21
order_085367,1,credit_card,3,187.42
order_085368,1,voucher,3,42.74
order_085369,1,credit_card,3,82.4
order_085370,1,credit_card,3,232.24
order_085371,1,debit_card,3,249.19
order_085372,1,credit_card,3,77.47
order_085373,1,voucher,2,37.35
order_085374,1,credit_card,2,44.63
order_085375,1,credit_card,7,54.86
order_085376,1,credit_card,6,118.43
order_085377,1,boleto,3,36.41
order_085378,1,credit_card,1,121.39
order_085379,1,credit_card,12,93.18
order_085380,1,credit_card,8,115.0
order_085381,1,credit_card,3,98.29
order_085382,1,debit_card,2,202.23
order_085383,1,boleto,2,47.55
order_085384,1,credit_card,2,161.75
order_085385,1,credit_card,9,101.52
order_085386,1,boleto,1,106.39
order_085387,1,credit_card,11,156.82
order_085388,1,credit_card,1,330.19
order_085389,1,credit_card,1,117.62
order_085390,1,credit_card,1,105.56
order_085391,1,credit_card,1,61.08
order_085392,1,credit_card,1,141.36
order_085393,1,boleto,1,10.76
order_085394,1,credit_card,4,97.17
order_085395,1,credit_card,1,38.43
order_085396,1,credit_card,2,90.04
order_085397,1,credit_card,3,42.97
order_085398,1,credit_card,2,124.58
order_085399,1,boleto,1,103.0
order_085400,1,credit_card,1,78.83
order_085401,1,credit_card,1,52.38
order_085402,1,credit_card,1,75.65
order_085403,1,credit_card,1,153.11
order_085404,1,credit_card,4,103.56
order_085405,1,credit_card,1,35.25
order_085406,1,credit_card,2,46.22
order_085407,1,credit_card,1,71.79
order_085408,1,credit_card,1,168.53
order_085409,1,boleto,1,40.27
order_085410,1,credit_card,3,41.13
order_085411,1,boleto,8,37.99
order_085412,1,debit_card,2,104.43
order_085413,1,voucher,2,207.67
order_085414,1,credit_card,1,101.4
order_085415,1,credit_card,10,135.22
order_085416,1,credit_card,1,261.36
order_085417,1,voucher,3,43.12
order_085418,1,credit_card,1,37.74
order_085419,1,boleto,2,129.71
order_085420,1,credit_card,1,52.81
order_085421,1,credit_card,1,72.58
order_085422,1,credit_card,1,253.25
order_085423,1,credit_card,1,122.64
order_085424,1,credit_card,2,167.47
order_085425,1,credit_card,1,66.13
order_085426,1,credit_card,2,101.26
order_085427,1,credit_card,3,91.77
order_085428,1,credit_card,1,71.39
order_085429,1,credit_card,5,71.02
order_085430,1,credit_card,1,143.83
order_085431,1,credit_card,1,28.15
order_085432,1,boleto,3,244.7
order_085433,1,boleto,3,66.19
order_085434,1,credit_card,1,80.13
order_085435,1,boleto,1,65.85
order_085436,1,boleto,4,136.94
order_085437,1,credit_card,4,50.81
order_085438,1,credit_card,1,68.15
order_085439,1,voucher,1,83.34
order_085440,1,voucher,1,131.64
order_085441,1,credit_card,1,71.81
order_085442,1,credit_card,8,90.74
order_085443,1,credit_card,10,69.85
order_085444,1,credit_card,5,64.71
order_085445,1,credit_card,3,93.18
order_085446,1,credit_card,4,195.64
order_085447,1,credit_card,10,147.3
order_085448,1,credit_card,1,50.45
order_085449,1,credit_card,4,53.13
order_085450,1,credit_card,9,124.39
order_085451,1,credit_card,9,62.83
order_085452,1,credit_card,5,342.73
order_085453,1,credit_card,2,130.87
order_085454,1,credit_card,1,121.67
order_085455,1,credit_card,4,179.92
order_085456,1,credit_card,2,70.41
order_085457,1,credit_card,12,172.81
order_085458,1,credit_card,10,239.53
order_085459,1,credit_card,1,16.72
order_085460,1,credit_card,2,226.68
order_085461,1,credit_card,10,168.24
order_085462,1,boleto,1,37.46
order_085463,1,credit_card,1,101.94
order_085464,1,credit_card,4,82.68
order_085465,1,credit_card,1,60.11
order_085466,1,boleto,1,37.68
order_085467,1,credit_card,1,93.38
order_085468,1,credit_card,5,199.82
order_085469,1,credit_card,8,115.56
order_085470,1,credit_card,1,156.14
order_085471,1,credit_card,5,131.42
order_085472,1,credit_card,2,58.79
order_085473,1,credit_card,1,182.72
order_085474,1,credit_card,1,63.76
order_085475,1,credit_card,3,72.21
order_085476,1,credit_card,1,197.81
order_085477,1,boleto,1,224.94
order_085478,1,credit_card,12,181.95
order_085479,1,boleto,9,177.67
order_085480,1,credit_card,1,30.31
order_085481,1,voucher,4,188.15
order_085482,1,credit_card,6,54.93
order_085483,1,credit_card,2,98.42
order_085484,1,credit_card,8,36.99
order_085485,1,credit_card,8,221.61
order_085486,1,credit_card,1,64.68
order_085487,1,credit_card,4,20.48
order_085488,1,credit_card,1,47.77
order_085489,1,voucher,12,98.48
order_085490,1,credit_card,2,52.56
order_085491,1,credit_card,1,141.78
order_085492,1,boleto,2,84.09
order_085493,1,boleto,1,95.42
order_085494,1,credit_card,1,91.72
order_085495,1,credit_card,7,155.49
order_085496,1,credit_card,1,129.62
order_085497,1,boleto,2,55.94
order_085498,1,credit_card,11,29.99
order_085499,1,credit_card,3,123.33
order_085500,1,credit_card,3,121.39
order_085501,1,credit_card,1,89.06
order_085502,1,credit_card,1,42.05
order_085503,1,credit_card,2,89.24
order_085504,1,credit_card,3,192.98
order_085505,1,credit_card,1,146.48
order_085506,1,boleto,10,19.57
order_085507,1,credit_card,1,17.11
order_085508,1,boleto,1,195.44
order_085509,1,credit_card,10,56.63
order_085510,1,credit_card,9,80.4
order_085511,1,credit_card,4,51.86
order_085512,1,credit_card,1,110.08
order_085513,1,boleto,1,337.67
order_085514,1,credit_card,3,225.11
order_085515,1,credit_card,1,258.84
order_085516,1,credit_card,5,61.02
order_085517,1,credit_card,1,143.37
order_085518,1,credit_card,8,80.2
order_085519,1,credit_card,1,43.65
order_085520,1,voucher,1,53.63
order_085521,1,credit_card,2,340.73
order_085522,1,credit_card,10,154.84
order_085523,1,credit_card,2,73.97
order_085524,1,boleto,3,87.75
order_085525,1,boleto,4,110.8
order_085526,1,boleto,1,61.85
order_085527,1,credit_card,2,77.8
order_085528,1,credit_card,9,205.14
order_085529,1,credit_card,1,81.49
order_085530,1,credit_card,1,93.87
order_085531,1,credit_card,3,52.96
order_085532,1,credit_card,8,83.18
order_085533,1,credit_card,1,48.06
order_085534,1,credit_card,1,55.54
order_085535,1,boleto,1,252.73
order_085536,1,voucher,7,44.64
order_085537,1,boleto,8,45.51
order_085538,1,boleto,7,41.78
order_085539,1,credit_card,9,146.35
order_085540,1,boleto,1,41.71
order_085541,1,boleto,5,107.96
order_085542,1,credit_card,3,76.98
order_085543,1,credit_card,8,149.06
order_085544,1,credit_card,1,26.28
order_085545,1,credit_card,1,77.01
order_085546,1,credit_card,1,187.75
order_085547,1,voucher,9,156.65
order_085548,1,boleto,12,55.07
order_085549,1,credit_card,1,128.34
order_085550,1,credit_card,2,117.35
order_085551,1,voucher,1,135.55
order_085552,1,boleto,1,37.0
order_085553,1,credit_card,2,142.12
order_085554,1,boleto,12,144.18
order_085555,1,boleto,1,148.58
order_085556,1,credit_card,2,204.53
order_085557,1,credit_card,1,49.92
order_085558,1,credit_card,1,142.17
order_085559,1,credit_card,6,142.24
order_085560,1,boleto,5,341.44
order_085561,1,credit_card,8,79.53
order_085562,1,credit_card,1,40.11
order_085563,1,credit_card,1,200.69
order_085564,1,credit_card,4,78.6
order_085565,1,credit_card,6,856.94
order_085566,1,credit_card,3,177.37
order_085567,1,boleto,1,71.96
order_085568,1,credit_card,1,80.3
order_085569,1,voucher,2,103.13
order_085570,1,credit_card,1,57.36
order_085571,1,credit_card,1,38.57
order_085572,1,credit_card,2,98.06
order_085573,1,boleto,1,19.79
order_085574,1,credit_card,5,97.15
order_085575,1,voucher,3,153.97
order_085576,1,boleto,1,70.28
order_085577,1,boleto,1,124.57
order_085578,1,boleto,1,63.94
order_085579,1,credit_card,1,59.76
order_085580,1,credit_card,8,235.45
order_085581,1,credit_card,8,91.75
order_085582,1,boleto,4,16.65
order_085583,1,credit_card,12,36.19
order_085584,1,credit_card,6,163.74
order_085585,1,credit_card,5,19.72
order_085586,1,credit_card,1,48.28
order_085587,1,credit_card,11,66.61
order_085588,1,credit_card,7,48.84
order_085589,1,credit_card,11,46.6
order_085590,1,boleto,4,47.71
order_085591,1,credit_card,7,100.37
order_085592,1,credit_card,1,34.24
order_085593,1,boleto,1,15.55
order_085594,1,credit_card,1,97.96
order_085595,1,credit_card,1,168.58
order_085596,1,credit_card,2,284.04
order_085597,1,credit_card,2,100.78
order_085598,1,credit_card,8,249.3
order_085599,1,credit_card,4,84.95
order_085600,1,boleto,5,179.56
order_085601,1,credit_card,11,61.55
order_085602,1,voucher,10,19.86
order_085603,1,boleto,12,51.91
order_085604,1,credit_card,7,13.14
order_085605,1,credit_card,1,146.77
order_085606,1,credit_card,7,90.33
order_085607,1,credit_card,9,110.36
order_085608,1,credit_card,6,76.54
order_085609,1,voucher,1,97.49
order_085610,1,boleto,3,83.14
order_085611,1,boleto,2,57.3
order_085612,1,credit_card,12,57.63
order_085613,1,credit_card,6,27.02
order_085614,1,credit_card,6,57.45
order_085615,1,credit_card,1,57.28
order_085616,1,credit_card,1,168.97
order_085617,1,credit_card,9,127.82
order_085618,1,credit_card,4,28.25
order_085619,1,boleto,10,271.14
order_085620,1,boleto,4,155.33
order_085621,1,boleto,1,114.8
order_085622,1,boleto,8,80.27
order_085623,1,credit_card,4,275.82
order_085624,1,credit_card,9,57.26
order_085625,1,credit_card,8,266.81
order_085626,1,credit_card,3,251.49
order_085627,1,credit_card,4,40.97
order_085628,1,debit_card,3,64.84
order_085629,1,credit_card,7,124.2
order_085630,1,boleto,5,150.85
order_085631,1,credit_card,1,63.34
order_085632,1,boleto,2,109.01
order_085633,1,credit_card,1,105.08
order_085634,1,credit_card,3,126.71
order_085635,1,credit_card,1,91.6
order_085636,1,credit_card,7,47.98
order_085637,1,credit_card,2,110.08
order_085638,1,voucher,9,50.17
order_085639,1,debit_card,7,75.79
order_085640,1,credit_card,9,149.89
order_085641,1,credit_card,1,82.01
order_085642,1,credit_card,1,132.36
order_085643,1,boleto,6,351.79
order_085644,1,credit_card,5,58.96
order_085645,1,voucher,1,70.87
order_085646,1,credit_card,2,64.53
order_085647,1,credit_card,1,55.32
order_085648,1,boleto,2,160.93
order_085649,1,credit_card,1,226.61
order_085650,1,credit_card,1,75.4
order_085651,1,credit_card,2,97.48
order_085652,1,credit_card,7,62.82
order_085653,1,credit_card,4,16.22
order_085654,1,credit_card,3,107.16
order_085655,1,credit_card,7,202.11
order_085656,1,boleto,1,69.55
order_085657,1,credit_card,7,130.88
order_085658,1,boleto,2,67.32
order_085659,1,credit_card,3,66.54
order_085660,1,boleto,1,60.82
order_085661,1,credit_card,10,74.8
order_085662,1,credit_card,1,71.12
order_085663,1,credit_card,10,492.58
order_085664,1,credit_card,1,170.69
order_085665,1,voucher,1,71.4
order_085666,1,boleto,5,74.73
order_085667,1,credit_card,1,240.57
order_085668,1,credit_card,2,240.86
order_085669,1,voucher,1,114.8
order_085670,1,debit_card,1,73.83
order_085671,1,credit_card,8,57.36
order_085672,1,credit_card,6,70.38
order_085673,1,credit_card,5,62.6
order_085674,1,boleto,1,93.99
order_085675,1,voucher,2,76.48
order_085676,1,credit_card,9,107.73
order_085677,1,credit_card,1,285.6
order_085678,1,credit_card,11,133.83
order_085679,1,boleto,1,291.67
order_085680,1,credit_card,1,84.97
order_085681,1,credit_card,1,140.41
order_085682,1,credit_card,10,112.97
order_085683,1,credit_card,2,241.88
order_085684,1,debit_card,1,64.84
order_085685,1,credit_card,1,35.13
order_085686,1,voucher,2,62.14
order_085687,1,credit_card,5,98.39
order_085688,1,credit_card,1,168.16
order_085689,1,credit_card,6,70.53
order_085690,1,credit_card,4,93.96
order_085691,1,credit_card,2,31.53
order_085692,1,credit_card,1,42.8
order_085693,1,boleto,1,76.82
order_085694,1,boleto,8,63.79
order_085695,1,credit_card,12,95.06
order_085696,1,credit_card,1,61.56
order_085697,1,credit_card,2,78.69
order_085698,1,credit_card,1,124.14
order_085699,1,credit_card,1,90.05
order_085700,1,credit_card,1,96.42
order_085701,1,credit_card,1,80.78
order_085702,1,credit_card,1,57.63
order_085703,1,credit_card,2,26.89
order_085704,1,credit_card,1,54.58
order_085705,1,boleto,8,185.56
order_085706,1,boleto,9,257.27
order_085707,1,credit_card,1,50.81
order_085708,1,boleto,1,91.36
order_085709,1,boleto,1,131.9
order_085710,1,credit_card,4,88.27
order_085711,1,credit_card,11,62.55
order_085712,1,credit_card,11,70.79
order_085713,1,credit_card,7,93.04
order_085714,1,boleto,1,81.06
order_085715,1,credit_card,1,95.57
order_085716,1,boleto,4,25.56
order_085717,1,credit_card,1,34.99
order_085718,1,credit_card,1,212.58
order_085719,1,credit_card,7,36.18
order_085720,1,credit_card,1,159.08
order_085721,1,credit_card,2,74.6
order_085722,1,credit_card,9,54.01
order_085723,1,credit_card,5,76.74
order_085724,1,credit_card,11,109.62
order_085725,1,boleto,1,59.71
order_085726,1,boleto,8,80.34
order_085727,1,credit_card,1,52.85
order_085728,1,credit_card,1,245.77
order_085729,1,credit_card,3,57.85
order_085730,1,credit_card,4,204.68
order_085731,1,boleto,7,25.72
order_085732,1,credit_card,2,323.93
order_085733,1,credit_card,4,75.04
order_085734,1,boleto,2,178.17
order_085735,1,boleto,1,96.79
order_085736,1,credit_card,2,165.93
order_085737,1,credit_card,2,301.86
order_085738,1,credit_card,1,174.28
order_085739,1,credit_card,2,144.41
order_085740,1,boleto,3,97.18
order_085741,1,credit_card,1,50.8
order_085742,1,credit_card,5,18.02
order_085743,1,voucher,4,120.35
order_085744,1,credit_card,1,67.12
order_085745,1,credit_card,2,372.2
order_085746,1,credit_card,12,207.13
order_085747,1,boleto,2,174.07
order_085748,1,credit_card,7,280.07
order_085749,1,credit_card,11,73.4
order_085750,1,credit_card,4,111.37
order_085751,1,credit_card,1,64.49
order_085752,1,credit_card,5,59.49
order_085753,1,credit_card,1,500.86
order_085754,1,credit_card,1,120.17
order_085755,1,boleto,2,110.06
order_085756,1,credit_card,6,51.11
order_085757,1,credit_card,2,196.35
order_085758,1,credit_card,1,26.93
order_085759,1,credit_card,4,93.55
order_085760,1,credit_card,7,72.02
order_085761,1,boleto,8,34.44
order_085762,1,credit_card,4,103.59
order_085763,1,credit_card,3,47.99
order_085764,1,credit_card,2,93.43
order_085765,1,debit_card,1,142.63
order_085766,1,credit_card,3,447.67
order_085767,1,credit_card,10,100.05
order_085768,1,credit_card,4,43.67
order_085769,1,credit_card,9,20.78
order_085770,1,credit_card,1,138.77
order_085771,1,credit_card,3,84.75
order_085772,1,credit_card,10,142.65
order_085773,1,credit_card,6,54.33
order_085774,1,voucher,9,30.77
order_085775,1,credit_card,2,76.83
order_085776,1,credit_card,5,223.5
order_085777,1,credit_card,2,47.8
order_085778,1,credit_card,8,28.92
order_085779,1,credit_card,6,74.41
order_085780,1,credit_card,1,162.89
order_085781,1,credit_card,3,357.79
order_085782,1,credit_card,10,41.74
order_085783,1,voucher,8,221.8
order_085784,1,credit_card,2,104.7
order_085785,1,credit_card,1,418.76
order_085786,1,credit_card,6,200.84
order_085787,1,boleto,4,63.49
order_085788,1,credit_card,11,51.65
order_085789,1,credit_card,9,282.94
order_085790,1,credit_card,1,152.5
